Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
TGSRTC - 64020,RAJDHANI (A.C. Semi Sleeper),14:00,18:00,04h 00m,INR 350,35 Seats available,"3.9
61",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
TGSRTC - 64863,Super Luxury (Non AC Seater 2+2 Push Back),14:30,18:30,04h 00m,INR 320,31 Seats available,"4.3
6",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
TGSRTC - 8974,Super Luxury (Non AC Seater 2+2 Push Back),14:40,18:30,03h 50m,INR 320,31 Seats available,"2.8
12",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
TGSRTC - 8665,LAHARI A/C SLEEPER CUM SEATER,15:00,20:00,05h 00m,INR 389,9 Seats available,"3.9
68",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
TGSRTC - 8969,Super Luxury (Non AC Seater 2+2 Push Back),15:15,19:30,04h 15m,INR 320,31 Seats available,"4.1
15",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
TGSRTC - 8698,RAJDHANI (A.C. Semi Sleeper),15:30,19:30,04h 00m,INR 350,33 Seats available,"3.2
43",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
TGSRTC - 8929,Super Luxury (Non AC Seater 2+2 Push Back),15:40,19:30,03h 50m,INR 320,30 Seats available,3.7,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
TGSRTC - 8623,Rajdhani (AC Semi Sleeper 2+2),16:00,19:20,03h 20m,INR 350,33 Seats available,"4.2
11",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
TGSRTC - 34331,LAHARI A/C SLEEPER CUM SEATER,16:20,19:50,03h 30m,INR 350,43 Seats available,"3.0
10",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
TGSRTC - 8657,Rajdhani (AC Semi Sleeper 2+2),17:00,20:20,03h 20m,INR 350,33 Seats available,3.7,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
TGSRTC - 1319,RAJDHANI (A.C. Semi Sleeper),17:10,20:45,03h 35m,INR 350,43 Seats available,"3.4
91",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
TGSRTC - 8613,Super Luxury (Non AC Seater 2+2 Push Back),17:20,21:30,04h 10m,INR 320,31 Seats available,"3.9
51",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
TGSRTC - 8675,RAJDHANI (A.C. Semi Sleeper),17:30,21:30,04h 00m,INR 350,37 Seats available,"4.0
45",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
TGSRTC - 64089,RAJDHANI (A.C. Semi Sleeper),18:00,21:20,03h 20m,INR 350,35 Seats available,"3.4
32",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
TGSRTC - 1952,RAJDHANI (A.C. Semi Sleeper),18:10,21:45,03h 35m,INR 389,38 Seats available,"3.4
45",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
RRR Travels,A/C Sleeper (2+1),23:50,05:30,05h 40m,855,15 Seats available,"4.7
38",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
Sri KVR Travels,A/C Seater / Sleeper (2+1),23:58,05:00,05h 02m,INR 600,17 Seats available,3.6,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
BSR Tours And Travels,A/C Seater / Sleeper (2+1),23:59,06:00,06h 01m,INR 580,25 Seats available,"4.7
16",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
BSR Tours And Travels,A/C Sleeper (2+1),23:59,06:00,06h 01m,INR 680,10 Seats available,"4.6
10",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
SAIRAJ TRAVELS,A/C Sleeper (2+1),23:59,05:30,05h 31m,INR 700,15 Seats available,"5.0
6",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
TGSRTC - 7116,RAJDHANI (A.C. Semi Sleeper),12:00,15:00,03h 00m,INR 308,28 Seats available,"3.0
8",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7041,e-SUP LUXURY (2+2),12:20,15:20,03h 00m,INR 283,37 Seats available,3.8,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7043,e-SUP LUXURY (2+2),12:40,15:40,03h 00m,INR 283,37 Seats available,3.8,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7322,Super Luxury (Non AC Seater 2+2 Push Back),13:20,16:20,03h 00m,INR 283,31 Seats available,"4.3
10",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7045,e-SUP LUXURY (2+2),13:40,16:40,03h 00m,INR 283,36 Seats available,"4.9
32",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7118,Rajdhani (AC Semi Sleeper 2+2),14:00,17:00,03h 00m,INR 308,31 Seats available,"3.8
13",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7047,e-SUP LUXURY (2+2),14:00,17:00,03h 00m,INR 283,37 Seats available,3.8,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7471,Super Luxury (Non AC Seater 2+2 Push Back),14:00,16:55,02h 55m,INR 283,2 Seats available,"4.3
8",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7152,Rajdhani (AC Semi Sleeper 2+2),14:15,17:20,03h 05m,INR 343,29 Seats available,3.8,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7461,Super Luxury (Non AC Seater 2+2 Push Back),14:50,17:50,03h 00m,INR 283,6 Seats available,"2.3
11",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7049,e-SUP LUXURY (2+2),15:00,18:00,03h 00m,INR 283,37 Seats available,3.8,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7304,Super Luxury (Non AC Seater 2+2 Push Back),15:15,18:15,03h 00m,INR 283,31 Seats available,"4.1
8",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7120,Rajdhani (AC Semi Sleeper 2+2),15:30,18:30,03h 00m,INR 308,31 Seats available,"4.1
14",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 9506,Rajdhani (AC Semi Sleeper 2+2),15:45,18:50,03h 05m,INR 308,21 Seats available,"4.1
34",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7051,e-SUP LUXURY (2+2),15:50,18:50,03h 00m,INR 283,37 Seats available,3.8,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 9550,Super Luxury (Non AC Seater 2+2 Push Back),16:00,18:30,02h 30m,INR 283,30 Seats available,"3.4
10",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 9443,Super Luxury (Non AC Seater 2+2 Push Back),16:30,19:50,03h 20m,INR 283,28 Seats available,"3.3
9",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7053,e-SUP LUXURY (2+2),16:30,19:30,03h 00m,INR 283,31 Seats available,"4.2
20",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7881,Super Luxury (Non AC Seater 2+2 Push Back),16:35,19:30,02h 55m,INR 283,3 Seats available,"1.7
4",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7055,e-SUP LUXURY (2+2),17:10,20:10,03h 00m,INR 283,36 Seats available,"3.7
18",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),18:15,21:40,03h 25m,INR 500,10 Seats available,"2.9
11",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
IRA Travels,A/C Sleeper (2+1),18:30,21:45,03h 15m,INR 1019,5 Seats available,4.0,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
Morning Star Travels,NON A/C Sleeper (2+1),18:00,21:55,03h 55m,INR 790,1 Seat available,2.7,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
APSRTC - 4244,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,20:50,06h 50m,INR 451,18 Seats available,"4.3
15",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4246,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:00,00:03,08h 03m,INR 483,25 Seats available,"4.0
14",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4256,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,02:45,06h 15m,INR 451,32 Seats available,"3.7
21",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4737,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,02:40,05h 40m,INR 483,33 Seats available,"3.5
23",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4250,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,03:02,05h 47m,INR 483,31 Seats available,"3.7
29",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4620,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:30,05h 45m,INR 483,34 Seats available,"3.5
14",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4188,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,03:45,05h 55m,INR 483,22 Seats available,"4.0
22",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4198,INDRA(A.C. Seater),22:00,03:20,05h 20m,INR 585,25 Seats available,"4.3
129",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4252,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:05,04:00,05h 55m,INR 483,22 Seats available,"3.6
44",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4178,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:15,04:16,06h 01m,INR 817,42 Seats available,"4.1
52",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4611,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,04:00,05h 45m,INR 483,18 Seats available,"3.7
53",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4214,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:30,03:05,04h 35m,INR 743,32 Seats available,"3.9
87",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4628,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04:30,06h 00m,INR 483,18 Seats available,"3.8
35",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4212,STAR LINER(NON-AC SLEEPER 2+1),22:40,04:00,05h 20m,INR 626,10 Seats available,"4.2
49",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4154,INDRA(A.C. Seater),22:45,04:25,05h 40m,INR 585,26 Seats available,"4.4
111",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
RAMK HOLIDAYS (GMRK TOURS AND TRAVELS),Volvo A/C Semi Sleeper (2+2),22:45,05:10,06h 25m,INR 449,35 Seats available,"4.4
414",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
NueGo,Electric A/C Seater (2+2),22:15,05:25,07h 10m,620,26 Seats available,"4.1
333",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45,05:45,07h 00m,INR 699,15 Seats available,"4.7
435",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
Sri Sanvi Tours and Travels,A/C Sleeper (2+1),22:15,05:00,06h 45m,854,25 Seats available,"4.4
344",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
Svkdt travels,A/C Sleeper (2+1),22:20,05:35,07h 15m,INR 762,16 Seats available,"4.3
309",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
TGSRTC - 8019,Rajdhani (AC Semi Sleeper 2+2),11:45,17:05,05h 20m,INR 468,31 Seats available,"4.7
6",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8077,Super Luxury (Non AC Seater 2+2 Push Back),11:50,16:55,05h 05m,INR 429,35 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8148,Super Luxury (Non AC Seater 2+2 Push Back),12:00,18:25,06h 25m,INR 429,31 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8015,Rajdhani (AC Semi Sleeper 2+2),12:15,18:30,06h 15m,INR 468,30 Seats available,"3.5
14",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8165,Super Luxury (Non AC Seater 2+2 Push Back),12:15,17:35,05h 20m,INR 429,31 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8061,Super Luxury (Non AC Seater 2+2 Push Back),12:30,17:55,05h 25m,INR 429,31 Seats available,"2.1
4",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8191,LAHARI A/C SLEEPER CUM SEATER,12:30,18:40,06h 10m,INR 468,42 Seats available,"4.0
17",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8167,Super Luxury (Non AC Seater 2+2 Push Back),12:45,18:05,05h 20m,INR 429,31 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8059,Super Luxury (Non AC Seater 2+2 Push Back),12:45,19:10,06h 25m,INR 429,31 Seats available,"2.7
9",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8026,LAHARI A/C SLEEPER CUM SEATER,13:00,19:10,06h 10m,INR 468,42 Seats available,"2.4
36",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8045,Lahari Non A/C Sleeper Cum Seater,13:30,19:40,06h 10m,INR 429,41 Seats available,"3.9
25",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8090,Super Luxury (Non AC Seater 2+2 Push Back),13:45,19:55,06h 10m,INR 429,31 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8021,Super Luxury (Non AC Seater 2+2 Push Back),14:15,20:25,06h 10m,INR 429,33 Seats available,"2.4
5",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8030,Super Luxury (Non AC Seater 2+2 Push Back),15:00,21:10,06h 10m,INR 429,30 Seats available,"2.5
6",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8139,Super Luxury (Non AC Seater 2+2 Push Back),15:30,21:40,06h 10m,INR 429,31 Seats available,"4.0
13",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8047,Super Luxury (Non AC Seater 2+2 Push Back),15:30,20:50,05h 20m,INR 429,31 Seats available,"2.2
5",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8017,Super Luxury (Non AC Seater 2+2 Push Back),16:15,21:35,05h 20m,INR 429,29 Seats available,"2.3
5",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8099,Super Luxury (Non AC Seater 2+2 Push Back),16:45,22:05,05h 20m,INR 429,31 Seats available,"1.9
5",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8092,Super Luxury (Non AC Seater 2+2 Push Back),17:15,22:35,05h 20m,INR 429,31 Seats available,"4.7
9",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8034,Super Luxury (Non AC Seater 2+2 Push Back),18:00,00:10,06h 10m,INR 429,31 Seats available,"2.6
26",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
DNR Express,AC Sleeper (2+1),21:30,02:00,04h 30m,899,21 Seats available,"3.2
16",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 7916,Lahari Non A/C Sleeper Cum Seater,12:00,18:30,06h 30m,INR 504,38 Seats available,"3.6
13",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 7944,LAHARI A/C SLEEPER CUM SEATER,12:10,19:40,07h 30m,INR 550,38 Seats available,"3.3
26",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 7926,Super Luxury (Non AC Seater 2+2 Push Back),13:10,20:40,07h 30m,INR 504,31 Seats available,"3.3
18",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 7902,Super Luxury (Non AC Seater 2+2 Push Back),13:50,21:20,07h 30m,INR 504,31 Seats available,"4.9
11",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 1139,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),14:20,21:00,06h 40m,INR 611,34 Seats available,"2.8
42",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 7904,Super Luxury (Non AC Seater 2+2 Push Back),14:40,22:10,07h 30m,INR 504,31 Seats available,"2.8
14",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 2611,Lahari Non A/C Sleeper Cum Seater,15:30,22:40,07h 10m,INR 504,42 Seats available,"2.8
21",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 1947,Rajdhani (AC Semi Sleeper 2+2),15:45,22:45,07h 00m,INR 611,29 Seats available,"1.3
11",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 7910,Super Luxury (Non AC Seater 2+2 Push Back),16:20,23:50,07h 30m,INR 504,28 Seats available,"4.2
8",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 1135,Lahari Non A/C Sleeper Cum Seater,16:30,00:20,07h 50m,INR 533,38 Seats available,"2.7
11",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 1155,Lahari Non A/C Sleeper Cum Seater,17:30,01:20,07h 50m,INR 533,41 Seats available,"1.6
6",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 7932,Super Luxury (Non AC Seater 2+2 Push Back),18:50,02:20,07h 30m,INR 504,31 Seats available,"3.7
16",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 7920,Super Luxury (Non AC Seater 2+2 Push Back),19:40,03:10,07h 30m,INR 504,29 Seats available,"3.1
8",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 7908,Super Luxury (Non AC Seater 2+2 Push Back),20:30,04:00,07h 30m,INR 504,31 Seats available,"3.8
33",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 7906,Lahari Non A/C Sleeper Cum Seater,21:30,05:00,07h 30m,INR 504,38 Seats available,"4.6
78",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
Orange Tours And Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),18:00,23:15,05h 15m,INR 500,39 Seats available,"3.9
300",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
Sahara Tours and Travels,A/C Sleeper (2+1),22:30,04:45,06h 15m,INR 650,5 Seats available,"3.9
183",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
Sahara Tours and Travels,Bharat Benz A/C Seater (2+2),18:00,23:15,05h 15m,INR 499,40 Seats available,"3.6
262",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
Sahara Tours and Travels,Non AC Seater (2+2),22:00,04:30,06h 30m,INR 450,24 Seats available,"3.8
97",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
Savera Tours and Travels,NON A/C Sleeper (2+1),22:15,05:30,07h 15m,INR 550,22 Seats available,"3.7
123",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 34343,Super Luxury (Non AC Seater 2+2 Push Back),11:40,17:45,06h 05m,INR 451,31 Seats available,3.7,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
TGSRTC - 8876,Super Luxury (Non AC Seater 2+2 Push Back),12:25,18:30,06h 05m,INR 451,31 Seats available,"3.3
5",https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
TGSRTC - 8702,Super Luxury (Non AC Seater 2+2 Push Back),13:00,19:30,06h 30m,INR 451,31 Seats available,3.7,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
TGSRTC - 6910,Deluxe (Non AC Seater 2+2),13:15,19:20,06h 05m,INR 396,35 Seats available,3.7,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
TGSRTC - 8929,Super Luxury (Non AC Seater 2+2 Push Back),13:30,19:30,06h 00m,INR 451,31 Seats available,"4.5
4",https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
TGSRTC - 6904,Deluxe (Non AC Seater 2+2),14:10,20:15,06h 05m,INR 396,35 Seats available,3.7,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
TGSRTC - 34331,LAHARI A/C SLEEPER CUM SEATER,14:35,19:50,05h 15m,INR 493,19 Seats available,"1.9
10",https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
TGSRTC - 6912,Deluxe (Non AC Seater 2+2),14:55,21:00,06h 05m,INR 396,35 Seats available,"1.5
5",https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
TGSRTC - 8704,Super Luxury (Non AC Seater 2+2 Push Back),15:05,21:15,06h 10m,INR 451,31 Seats available,"3.3
11",https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
TGSRTC - 1319,Rajdhani (AC Semi Sleeper 2+2),15:20,20:45,05h 25m,INR 493,29 Seats available,"3.0
52",https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
TGSRTC - 1952,Rajdhani (AC Semi Sleeper 2+2),16:20,21:45,05h 25m,INR 548,28 Seats available,"2.7
39",https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
TGSRTC - 6914,Super Luxury (Non AC Seater 2+2 Push Back),16:50,23:05,06h 15m,INR 451,31 Seats available,"3.5
9",https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
